tc,f,df,TS,UL95
55120.150034722225,4.4543376547730925e-09,2.255210873987112e-09,31.014529131203744,9.10087758765089e-08
55127.150034722225,7.498368404641446e-09,3.0302316535046297e-09,31.305669394569122,8.246031861236496e-08
55134.150034722225,6.964128324172791e-09,2.991460215340153e-09,51.83359902660959,9.820970737251774e-08
55141.150034722225,1.2941805212604754e-08,4.207134880834941e-09,76.65476374551145,2.60975883489026e-08
55148.150034722225,1.1520802041316096e-08,3.816429728785961e-09,61.51011349823966,2.435095597451649e-08
55155.150034722225,5.209735407625371e-09,2.5603173081206584e-09,32.6833301456827,1.1842835645290189e-07
55162.150034722225,3.495898158782031e-09,1.9904865533295773e-09,23.013044370491116,1.6923432892519026e-07
55169.150034722225,1.554646186426419e-08,4.266608465143819e-09,100.91241244436242,1.31977298437147e-07
55176.150034722225,1.0699753527934563e-08,3.676056035611722e-09,64.04601905001618,6.437955871961174e-08
55183.150034722225,1.2451992764191764e-08,3.8825766597548e-09,60.58310359562165,5.1662401188465124e-08
55190.150034722225,1.5496655399725494e-08,4.430388836943805e-09,95.77949290465403,1.5145046262731973e-07
55197.150034722225,5.35380815310528e-09,2.733720804347541e-09,28.8259447491655,1.1030172117304606e-08
55204.150034722225,1.5788841647464146e-09,1.6100433548385957e-09,5.59696012529821,1.0194453613502626e-07
55211.150034722225,3.224067949797755e-09,2.27217392275229e-09,12.135619328993926,8.343794800190808e-08
55218.150034722225,2.6175519003219684e-13,2.438256381533036e-12,-0.0004415591902215965,7.654309797655351e-09
55225.150034722225,1.6907000966420338e-09,2.07363543268883e-09,7.499422623532155,1.0298060430123027e-07
55232.150034722225,4.943364090070359e-09,3.238937710420007e-09,22.052424727266043,1.0966655681106175e-08
55246.150034722225,3.6757596611196463e-09,2.374402643431996e-09,7.865287699973123,7.101807026739445e-08
55253.14174817714,8.391668378412341e-09,3.1550435682864526e-09,49.659540580018074,6.430924538283863e-08
55260.150034722225,1.775443938786193e-09,1.4686363040583028e-09,10.54248053113406,1.1022190329435889e-07
55267.150034722225,7.4329690210224895e-09,3.3604456832718067e-09,21.116327621752134,1.0191399660118651e-07
55274.150034722225,7.50139621830671e-09,2.8938981099547737e-09,62.41933835760574,1.2575809668999106e-07
55281.150034722225,1.4205957403221967e-08,4.065391831806636e-09,99.224256165111,1.0933316861264921e-07
55288.150034722225,2.683153604938759e-09,1.8223515156001148e-09,9.339977354004077,5.654755426272402e-08
55295.150034722225,1.191567651517632e-08,4.0810272561015355e-09,46.630845181836776,7.084958260597044e-08
55302.142587299146,1.8136238669305371e-09,1.6769768945861833e-09,4.089565669892181,4.756607465768271e-08
55309.150034722225,1.3332631412671632e-08,3.93520245145304e-09,80.0959860711555,5.8774596373258256e-08
55316.150034722225,1.8335824167493698e-08,4.830557659506556e-09,106.59459482628154,9.269367878548353e-08
55323.150034722225,2.4066961790773668e-08,5.719082886154704e-09,129.5308434079452,7.582435151131952e-08
55330.150034722225,1.6017125509703883e-08,4.388689194036353e-09,109.71434267700533,4.2909892784270907e-08
55337.150034722225,4.177028916339512e-09,2.244887719320937e-09,14.726659232641396,8.963312962153095e-08
55344.150034722225,1.715423527596473e-08,4.600842358128019e-09,87.38383219983007,4.6533819454662587e-08
55351.1426741051,1.2535095406136032e-08,3.9601775898022584e-09,79.87921791965346,6.624742310969966e-08
55358.150034722225,9.369597193133444e-09,3.5264887563151454e-09,46.80665042342298,3.420073007622502e-08
