tc,f,df,TS,UL95
55428.150034722225,6.644195878595422e-07,1.4798681177665318e-07,56.378117515205304,8.809668058805709e-07
55431.150034722225,6.662204915259254e-07,1.4698457813491807e-07,51.79616069113217,8.92963472103443e-07
55434.14441022417,4.648248355360604e-07,1.1378610323036685e-07,72.18516540617657,6.212350827010445e-07
55437.150034722225,4.4256070378869665e-07,1.2329740667189977e-07,50.66869257796134,6.098309211320725e-07
55440.150034722225,3.8489695001986024e-07,1.01396370314694e-07,57.90918586659791,5.254704722953058e-07
55443.150034722225,7.596475769843365e-07,1.3442428469633441e-07,141.05268879858704,9.475431480632705e-07
55446.150034722225,7.976194592613039e-07,1.5853406986417151e-07,82.91874004075362,1.0293878817780218e-06
55449.14631994061,7.118923251759277e-07,1.544572916106732e-07,72.08223923158766,9.245293932153745e-07
55452.150034722225,3.477149606784721e-07,1.2501739273581875e-07,29.160815026798446,5.025898110367004e-07
55455.150034722225,4.0871872405474813e-07,1.0582900203702273e-07,45.884356946098706,5.676259871768189e-07
55458.150034722225,3.973097195017967e-07,1.0685789468417868e-07,29.128885830616127,5.708784315581533e-07
55461.150034722225,4.328380975495382e-07,1.0978977978465024e-07,57.014484257713775,5.811150794935057e-07
55467.150034722225,3.4300182525542023e-07,1.2106526839591095e-07,25.965084273308094,5.181405094248735e-07
55470.150034722225,6.272884377931998e-07,1.3241786174265163e-07,60.64728786943306,8.224714520253726e-07
55473.150034722225,8.854004913512127e-07,1.547394549274048e-07,88.32725806011149,1.1167622763093606e-06
55476.150034722225,7.266636149035047e-07,1.7214848716022788e-07,51.26550939815752,9.779705898029012e-07
55479.150034722225,5.495795543009629e-07,1.4325055618072755e-07,51.76673861829295,7.419775357239427e-07
55482.14530722691,6.472978874338364e-07,1.5824166510293848e-07,44.44845168993379,8.870577868278782e-07
55485.150034722225,6.268964753804525e-07,1.4372234267802935e-07,41.57361665787175,8.576425173079368e-07
55488.150034722225,2.73046800423873e-07,1.0676828805151691e-07,17.79048931918078,4.280996526027559e-07
55491.150034722225,2.934144176308774e-07,1.2089439843115355e-07,12.861198206361223,4.79411875087637e-07
55494.150034722225,3.9650239546088994e-07,1.2763174706111933e-07,40.02630036084429,5.647158309122147e-07
55497.14747735672,7.39689557999058e-08,7.686121157534927e-08,3.842406728954302,1.7544230883355427e-07
55500.150034722225,3.655057542602766e-07,1.321768187378604e-07,23.881981961761994,5.454854371757229e-07
55503.150034722225,1.1853724505859499e-07,6.449894570839601e-08,13.829830279790258,2.0714732744033129e-07
55506.150034722225,2.4360102509755956e-07,1.1384803811796764e-07,19.16246234791288,3.8127737053777494e-07
55509.150034722225,1.0908039923586066e-07,7.687310045734338e-08,6.033884173619299,2.175050469812189e-07
55512.150034722225,3.0428266468840035e-07,9.450176693743903e-08,22.00469923387209,4.5239608138658216e-07
55515.150034722225,3.063022544849477e-07,8.941531718643883e-08,31.286529622495436,4.360240352785244e-07
55518.150034722225,3.681489975681108e-07,9.080294566604013e-08,38.05917494986352,5.126464936892571e-07
55521.150034722225,3.429224258248084e-07,9.32143015498271e-08,63.00923948000673,4.656779189331437e-07
55524.150034722225,6.240344365016775e-07,1.2769914279471685e-07,63.79524837758072,8.157764195118378e-07
55527.150034722225,4.6750383148466627e-07,1.4105534375375155e-07,21.589455002094837,6.867006269784037e-07
